lambda,max_cluster_size,second_max_cluster_size,third_max_cluster_size,fourth_max_cluster_size,fifth_max_cluster_size,largest_1_dimension,largest_1_dimension_std,largest_2_dimension,largest_2_dimension_std,largest_3_dimension,largest_3_dimension_std,largest_4_dimension,largest_4_dimension_std,largest_5_dimension,largest_5_dimension_std
0.8300000000000001,,,,,,1.5081989326815928,0.017431620512426565,1.5024795750072069,0.01785622669666681,1.4976995286255494,0.01852217905436438,1.491925003550771,0.019174036491945663,1.4886782169562813,0.0187733770041822
0.8310000000000001,,,,,,1.5161643648960144,0.016996969176545338,1.5082508386429383,0.01705264323438894,1.5033366772655337,0.017434518262244732,1.5041343554519224,0.017940221169333127,1.504454050388417,0.017891536829679696
0.8320000000000001,,,,,,1.5213350551950517,0.01657845255491029,1.5161822861230705,0.016736985127898688,1.5108631914261232,0.016915213046552857,1.508850925823695,0.01750218578046902,1.5063181024578378,0.01819960650604627
0.8330000000000001,,,,,,1.5252556653794198,0.016426794612730986,1.5197220797853648,0.016737064287841764,1.520351042445622,0.01735637329130768,1.5169904391837303,0.017061687600920826,1.5156771047942459,0.01701837444140934
0.8340000000000001,,,,,,1.5025358955038022,0.017538781471195506,1.492390168749182,0.018207950995225996,1.4861629534764318,0.018618369622654757,1.482911117981583,0.019071478675671813,1.4794015706185806,0.019053081318275652
0.8350000000000001,,,,,,1.516094920962359,0.016593157897993527,1.5029193376078729,0.017096180460692383,1.5011059279277963,0.017753355361241816,1.4979735734055646,0.01809040136744419,1.498534923027296,0.017910458003096506
0.8360000000000001,,,,,,1.5230910580306702,0.01600441531558948,1.5087043174292756,0.01653129112896208,1.505595620632871,0.016907222783055967,1.5016316641622771,0.017923895705307898,1.499886308182784,0.017754523894135933
0.8370000000000001,,,,,,1.5229846547371506,0.01663069588241103,1.5119396162791132,0.017067265914402174,1.506545984108776,0.01704092328689794,1.504530480872295,0.01709190724415052,1.4992372633886872,0.01713937055001662
0.8380000000000001,,,,,,1.51213279248496,0.01646270021729283,1.5134017694408597,0.016058372134842524,1.509120275340984,0.01648898364473284,1.5062296584363402,0.01702987768221738,1.5034122047923142,0.017245653723036075
0.8390000000000001,,,,,,1.5199028345911625,0.015501706007491628,1.516218614859268,0.015939526706660028,1.515787182987989,0.01619250532731019,1.5125987556616185,0.016715053315981724,1.5104934907683547,0.016979121616646334
0.8400000000000001,,,,,,1.5296108661151502,0.015026190902307395,1.5237064741596087,0.015527575626352189,1.5238284344004012,0.01596301260280108,1.5227892201623232,0.016222486310134256,1.5178501028223943,0.016347445621283124
0.8410000000000001,,,,,,1.5321115237820293,0.014313990792750668,1.5324799852373685,0.01470924542533373,1.529078121051019,0.015266243466420271,1.5270343986101362,0.015413279646069481,1.5245235645407995,0.015701921263299834
0.8420000000000001,,,,,,1.5499310617956454,0.013636074018063419,1.5464757362242412,0.013714120757707421,1.5473214164762097,0.01406452439345817,1.5422263696218559,0.0140461082141479,1.5436198447010792,0.01428152749351207
0.8430000000000001,,,,,,1.5524660361897658,0.013090909885769032,1.5491662118211844,0.013763758419574052,1.545557398234474,0.013994432529521027,1.5423787836017844,0.014225306135177916,1.5435917739253338,0.013902042995251211
0.8440000000000001,,,,,,1.554586963542236,0.012980606059712251,1.5533928255356333,0.013559040370929408,1.5508682830207177,0.01359631906788224,1.5490608901852143,0.014074968802337091,1.5491223859301615,0.013757628300635445
0.8450000000000001,,,,,,1.5534044681082186,0.01352007932980396,1.5529403664842527,0.013525979131489554,1.5504838687203275,0.013788928921861737,1.5481462665712005,0.013904339894105775,1.5455955265493642,0.013749788131541962
0.8460000000000001,,,,,,1.5523972248380538,0.013401138589253892,1.5510112227873092,0.01343361401979774,1.5485591621348571,0.013722709553852989,1.5502247326819123,0.013841025975051295,1.5482330738478431,0.01395289698396032
0.8470000000000001,,,,,,1.5577621209199726,0.012891394426337745,1.5575017389257253,0.013016680880532183,1.5566897169599858,0.01310630102382283,1.5537712253412592,0.013572032828547416,1.553876528603276,0.013563631706701657
0.8480000000000001,,,,,,1.5631798706415057,0.01263761441007858,1.557075975554035,0.012813323769578444,1.5553123053694864,0.013302957744212068,1.5558999694148217,0.013252850182621213,1.5535863858132186,0.013071888767429604
0.8490000000000001,,,,,,1.5659937028652717,0.012413797659878135,1.5635180227831393,0.013117942575345017,1.55988947931877,0.013161762391500778,1.560353913380544,0.013278895467708284,1.557368525318492,0.013489591808426758
0.8500000000000001,,,,,,1.5675655048337298,0.01218408183913554,1.5647871594774687,0.012502729207125767,1.5631102091560336,0.012569695633541732,1.5630194492619027,0.012797055283921112,1.5623023639104627,0.012861451231920699
0.8510000000000001,,,,,,1.5700366262658412,0.011689458456380992,1.5638483351656205,0.01201065228388402,1.5623453423813813,0.012390891240236993,1.5615821606982387,0.01267910282911183,1.56161732029826,0.012641325851723074
0.8520000000000001,,,,,,1.5698006269644045,0.01185252119365419,1.5674968153020754,0.012321577180499983,1.565154737936042,0.01251978319733803,1.5666359530566087,0.012368318988138775,1.564511131589461,0.01258351149489133
0.8530000000000001,,,,,,1.5687469659548265,0.012178224186685052,1.5665538996795776,0.012097635195747252,1.5670796309413444,0.012378409142087828,1.5642343112413093,0.012610670454430475,1.5618736189207925,0.012755677125028045
0.8540000000000001,,,,,,1.5770873886371721,0.011725650989803889,1.5751326915815014,0.011972491119752165,1.5744193705922866,0.012021770428250408,1.5734316360936378,0.012154068300270396,1.5728338969680198,0.012243769414002336
0.8550000000000001,,,,,,1.5850145421032884,0.011108444937944443,1.58254303799112,0.011312168208306425,1.580769570165933,0.011582504710117588,1.5781564729862017,0.011637501898141738,1.5789560091530848,0.01172346783641759
0.8560000000000001,,,,,,1.59680992372633,0.010417136571897061,1.5927895290116394,0.010682863419172729,1.592673845133837,0.010837821454310856,1.591587170835323,0.010847100183780664,1.5915803401106277,0.010905670268222402
0.8580000000000001,,,,,,1.6077280211017242,0.009873562615488182,1.606643520531175,0.010043485202607038,1.603362620629083,0.010155680620099345,1.6033866655595603,0.010150997083973238,1.6023569779622118,0.01023649006465046
0.8570000000000001,,,,,,1.5989156797426667,0.010312693833533214,1.5979560917802544,0.010331034429400863,1.5972326740058174,0.010483105832378693,1.5959805865300465,0.010495721564210844,1.5967745047075494,0.010532563658756742
0.8590000000000001,,,,,,1.6116912147932836,0.009751809835563549,1.6106478276515424,0.009752947091942351,1.610025470444133,0.009799609921385273,1.6095293507250508,0.00991514731274612,1.609678795256495,0.00991566002126223
0.8600000000000001,,,,,,1.6232592761336,0.009126331842297407,1.6221523606739696,0.009211042865574467,1.6206168178998748,0.009365747734743975,1.6182251536011991,0.00950660753126017,1.6181757527430174,0.009566420784898529
0.8610000000000001,,,,,,1.6434690540679724,0.008151569218119192,1.6377235149240637,0.008502905003737809,1.6325718310601811,0.008842851107478619,1.6274615707011062,0.009370350752474499,1.622604131039543,0.009908132186733594
0.8620000000000001,,,,,,1.669797152845691,0.007414778515865541,1.6344702155679032,0.00949672840651818,1.6167162863265432,0.011213432031423122,1.6026093189457482,0.012372531210661886,1.5965123885782335,0.012947377734454757
0.8630000000000001,,,,,,1.69940271900986,0.006969428274677442,1.6174197145699047,0.01231454291356038,1.5891565855663132,0.014800755728570408,1.570602798440367,0.01646855031935546,1.5510029190267038,0.017925668477831763
0.8640000000000001,,,,,,1.7008081554445615,0.00695663564439576,1.6139359677710678,0.012041729292252895,1.585050038075341,0.015168791983250076,1.5651562814829427,0.01674133222738171,1.5503270009005126,0.01795205685477392
0.8650000000000001,,,,,,1.7135939563739075,0.0069039797184080615,1.599850619411075,0.014105532171351454,1.5729722049697885,0.0160911034543764,1.5525364233821448,0.018157850678601872,1.5322122207638174,0.019341304492915632
0.8660000000000001,,,,,,1.750784993513024,0.006715955693945478,1.567174620705374,0.018159322363414145,1.5136598108684394,0.021517702981195302,1.4863026514537856,0.02386334473367286,1.4644561031093326,0.023887718963746533
0.8670000000000001,,,,,,1.8021619469872365,0.006347551665846962,1.5047061327403186,0.023286533824474254,1.4398918808926773,0.02725073390135325,1.3991452257153671,0.02789846541173141,1.3701789639339628,0.029630813937282355
0.8680000000000001,,,,,,1.813719369777238,0.006318150871637913,1.480849377800776,0.025424994115117373,1.411246180856969,0.028500267376984394,1.3720472178234284,0.030404948406271733,1.3466277033636265,0.03084140395133443
0.8690000000000001,,,,,,1.811729647605241,0.006447750169883826,1.4863110128702222,0.024921157269125027,1.4177767335014897,0.027268816800564893,1.3714257711714684,0.03000935376618069,1.3425065741256084,0.030974688863547303
0.8700000000000001,,,,,,1.83226441417512,0.006275103179285361,1.4469216012378059,0.026377106829841266,1.365577875602299,0.03099417798519818,1.3310805680588487,0.031481214044788174,1.298129561437769,0.03359979077339841
0.8710000000000001,,,,,,1.8884268347063065,0.005763811146680417,1.383574095361064,0.029411134811897808,1.288337389850579,0.03272326984581274,1.2316553098748986,0.03485809181995688,1.1914130688430469,0.03654290968585539
0.8720000000000001,,,,,,1.9197377666420525,0.005623847578233519,1.2948145523418064,0.03418031000348195,1.2049315749322582,0.03508589068268652,1.1532054254390953,0.03700752637665336,1.1174045038177276,0.03641492300187314
0.8730000000000001,,,,,,1.8935558211207064,0.006071747316231044,1.340715774374414,0.03342688647389486,1.254764019964427,0.03611157090902523,1.2024302023102578,0.03770736708523751,1.1722705828150544,0.03563132821443613
0.8740000000000001,,,,,,1.8908516269521403,0.006090391229551659,1.352776218596502,0.031983161709988994,1.2672378766669532,0.03434248003338824,1.2126705633464998,0.036157942899002295,1.170741046514302,0.03740758469099513
0.85,,,,,,1.5675655048337298,0.01218408183913554,1.5647871594774687,0.012502729207125767,1.5631102091560336,0.012569695633541732,1.5630194492619027,0.012797055283921112,1.5623023639104627,0.012861451231920699
