lambda,mean_M,mean_M2,avg_max_cluster_size,median_max_cluster_size,avg_second_max_cluster_size,max_key,chi
0.818199999999998,0.977878181257248,0.9562458491770428,237.9057523809524,230.0,203.9804,551.0,1.1179805958771993e-07
0.818299999999998,0.9786429511181514,0.9577421529655676,239.17463333333333,231.0,205.14569047619048,515.0,1.2719232322933038e-07
0.818399999999998,0.978183428961436,0.9568429170709992,240.59401904761904,233.0,206.3834857142857,522.0,9.637624664993183e-08
0.818499999999998,0.9775390405925114,0.955582699257738,242.2279619047619,235.0,207.8008761904762,551.0,1.233752103813046e-07
0.818599999999998,0.9785553108437856,0.9575706000690978,244.0064,236.0,209.23748095238096,547.0,1.0368851999231765e-07
0.818699999999998,0.9773611876535416,0.95523500549117,245.5016571428572,238.0,210.62785714285715,498.0,1.1435962865569138e-07
0.818799999999998,0.9770382569758098,0.9546039127604796,247.2377238095238,239.0,212.04592857142856,514.0,1.5716615109351295e-07
0.818899999999998,0.976719763890902,0.9539816263584032,249.04330476190475,241.0,213.5563047619048,546.0,1.2918330394295907e-07
0.818999999999998,0.9766035087919236,0.9537545744193386,250.7446380952381,243.0,215.0732904761905,498.0,1.610346418434716e-07
0.8190999999999979,0.9764319833819072,0.9534195634637476,252.3194476190476,244.0,216.44504285714285,633.0,1.452926224887463e-07
0.8191999999999979,0.9761065436649322,0.952784130217575,254.17146666666667,246.0,217.96312857142857,511.0,1.4563207484385998e-07
0.8192999999999979,0.9759378047005336,0.9524547359547472,256.05294285714285,248.0,219.59157142857143,504.0,1.3731105030778679e-07
0.8193999999999979,0.9758411254898708,0.9522660440978132,258.28859047619045,250.0,221.4384,579.0,1.4190047548101603e-07
0.8194999999999979,0.975658884361585,0.951910433089498,260.2799476190476,252.0,223.1319047619048,581.0,1.7445580524633186e-07
0.8195999999999979,0.975255847120285,0.9511241184559728,262.1986095238095,254.0,224.87862857142852,557.0,1.5111366802322834e-07
0.8196999999999979,0.9750938334910076,0.950808145829251,264.36223333333334,256.0,226.8981857142857,678.0,1.6171706207490644e-07
0.8197999999999979,0.9749005658133824,0.9504312847086064,267.1297285714286,259.0,229.22351904761905,531.0,1.7148535336186654e-07
0.8198999999999979,0.97480381199042,0.9502426410688204,269.5622619047619,261.0,231.38079523809523,588.0,1.6919776635315742e-07
0.8199999999999978,0.9754678148714702,0.9515375921622488,272.26148095238096,264.0,233.62067142857143,669.0,1.3431212797510028e-07
0.8200999999999978,0.9753679719527564,0.9513428155875224,274.85259523809526,266.0,235.93264761904763,655.0,1.348762894703981e-07
0.8201999999999978,0.9754111430215836,0.9514270400436244,277.91620476190474,269.0,238.4919,516.0,1.4211295218391484e-07
0.8202999999999978,0.9745699119838078,0.9497866782587157,280.89159523809525,272.0,241.0981333333333,718.0,1.6491458876277676e-07
0.8203999999999978,0.9736657327651976,0.9480251488205158,284.1410333333333,275.0,243.79819523809525,608.0,1.8965932657710738e-07
0.8204999999999978,0.9741474429178236,0.9489634095099904,287.6104952380952,279.0,246.77352857142856,568.0,1.689666558890579e-07
0.8205999999999978,0.9724041528828938,0.945570057999956,290.8346761904762,282.0,249.5521523809524,620.0,2.214560576030422e-07
0.8206999999999978,0.9738101671934128,0.948306392888952,294.1745619047619,285.0,252.46481904761905,626.0,1.51159689321112e-07
0.8207999999999978,0.9717002576526004,0.9442015935854255,297.8364190476191,289.0,255.58723333333333,652.0,2.0286329560637029e-07
0.8208999999999977,0.9720600833320616,0.9449009894990632,301.40339047619045,292.0,258.73188095238095,643.0,1.83891528671154e-07
0.8209999999999977,0.9729366232776642,0.94660585606394,305.1952714285714,296.0,261.97474285714287,621.0,1.8314899652427385e-07
0.8210999999999977,0.970727790869077,0.9423126833195956,308.9145380952381,299.0,265.08057619047617,638.0,2.393540371459224e-07
0.8211999999999977,0.9710959166415531,0.9430274929985673,312.90601428571426,303.0,268.50162857142857,723.0,2.1368066893678872e-07
0.8212999999999977,0.9704467730251948,0.941767158722343,317.04105714285714,307.0,272.01139047619046,715.0,2.1944732908618647e-07
0.8213999999999977,0.9700553962961832,0.941007732309439,320.9557571428571,311.0,275.4506761904762,658.0,2.604260940231029e-07
0.8214999999999977,0.9696867026599248,0.9402925443961808,325.0923904761905,315.0,279.03308095238094,888.0,2.4308070334377874e-07
0.8215999999999977,0.9694566400575636,0.9398464169718576,329.6465,319.0,282.9596666666667,736.0,2.400201570829097e-07
0.8216999999999977,0.9691840499655404,0.939317983368767,334.6545619047619,324.0,287.0505380952381,664.0,2.6066115987877225e-07
0.8217999999999976,0.9689581459379196,0.9388801305829492,339.3391476190476,329.0,290.97492380952383,697.0,2.4200349846292823e-07
0.8218999999999976,0.9683175416501364,0.9376391507716842,344.18548095238094,333.0,295.05674285714286,674.0,2.8930432061091693e-07
0.8219999999999976,0.9686344993050892,0.9382530456412964,349.3831523809524,338.0,299.3801809523809,761.0,2.5239727563519665e-07
0.8220999999999976,0.968300954058965,0.9376070015507748,354.5085809523809,343.0,303.7763,823.0,2.639192729914086e-07
0.8221999999999976,0.9672726135349274,0.9356166672656968,359.97965714285715,348.0,308.2829952380952,786.0,3.5837100775815145e-07
0.8222999999999976,0.9676769548940658,0.936399019471038,364.64362380952383,353.0,312.30118095238095,723.0,3.304379860846751e-07
0.8223999999999976,0.9669315950139364,0.9349569721042552,369.5113523809524,357.0,316.4712714285714,672.0,2.6266805996932874e-07
0.8224999999999976,0.965583596350352,0.932351993299523,374.6317714285714,362.0,320.72137142857144,768.0,3.117586435674724e-07
0.8225999999999976,0.9663419746939342,0.9338171410856896,379.988,367.0,325.17,791.0,3.290303173253406e-07
0.8226999999999975,0.9644706982962292,0.9302041007413104,385.82181904761904,373.0,330.0794571428572,789.0,3.728692944404699e-07
0.8227999999999975,0.9637945982789994,0.9289003370581462,391.0003238095238,378.0,334.52057619047616,850.0,3.0938636841337797e-07
0.8228999999999975,0.9649745856539408,0.9311762823149936,396.4582619047619,384.0,339.2058571428572,855.0,3.3135699895048276e-07
0.8229999999999975,0.9627029007371266,0.9267972841734848,401.9624809523809,389.0,343.77174761904763,873.0,4.09085807007159e-07
0.8230999999999975,0.9623235554440815,0.9260670395986906,407.6163380952381,395.0,348.4876142857143,924.0,4.142361523795657e-07
0.8231999999999975,0.9632259082984924,0.9278045537903792,413.08706666666666,400.0,353.1869476190476,1370.0,4.0337292350756115e-07
0.8232999999999975,0.9621652308511732,0.9257623638404222,419.2511142857143,406.0,358.37591904761905,859.0,4.3238153069058427e-07
0.8233999999999975,0.9608022903235752,0.9231415116261406,425.2919714285714,412.0,363.5228714285714,914.0,4.705351128730939e-07
0.8234999999999975,0.9626251046911876,0.9266474557479836,431.3713380952381,417.0,368.6751904761905,1062.0,3.6356626376132795e-07
0.8235999999999974,0.9601712721713384,0.9219293877187428,437.6119476190476,423.0,373.7656619047619,1111.0,5.158156164419836e-07
0.8236999999999974,0.9616130908298492,0.9247001537894376,443.6536857142857,429.0,378.8752380952381,936.0,4.1733410172106744e-07
0.8237999999999974,0.9592925307718914,0.9202426604969802,449.3136476190476,434.0,383.82736666666665,1034.0,5.009022401303298e-07
0.8238999999999974,0.959080934402148,0.9198367475725338,454.6199619047619,440.0,388.3951761904762,868.0,5.088388363994056e-07
0.8239999999999974,0.9586393750365574,0.9189899797652448,458.7803047619048,444.0,391.9892571428571,872.0,5.283947634993069e-07
0.8240999999999974,0.959795762901306,0.9212084713390892,463.0005428571429,448.0,395.5668761904762,959.0,5.648557892534711e-07
0.8241999999999974,0.9600582982889811,0.9217124107557872,467.75442857142855,453.0,399.5582952380952,1019.0,4.746422529455785e-07
0.8242999999999974,0.9578862666304906,0.9175466084531944,474.1187904761905,458.0,404.84129047619047,1139.0,5.086538950038744e-07
0.8243999999999974,0.957382593143781,0.916581911592284,479.8355666666667,464.0,409.92768095238097,997.0,4.819375734044229e-07
0.8244999999999973,0.9569325139156978,0.9157203759261467,485.6038904761905,470.0,414.8352,1232.0,5.397371296567144e-07
0.8245999999999973,0.9565387055190404,0.9149668769491988,491.5165047619048,475.0,419.9023,1257.0,5.817931572060786e-07
0.8246999999999973,0.9560661172103884,0.9140629139532762,496.97399047619047,481.0,424.5874095238095,1051.0,4.934755281071901e-07
0.8247999999999973,0.9557145814005534,0.9133909948218594,501.7843333333333,486.0,428.8907952380952,1175.0,6.337202242967521e-07
0.8248999999999973,0.956305566072464,0.9145208899208964,507.5463952380952,491.0,433.71798095238097,977.0,5.542197206720445e-07
0.8249999999999973,0.9576870246521632,0.9171649640363672,513.4435380952381,497.0,438.5608238095238,1154.0,5.26849254223194e-07
0.8250999999999973,0.9572977849594752,0.9164196132095273,519.1415857142857,502.0,443.4975619047619,1124.0,5.641212097451387e-07
0.8251999999999973,0.9560148047892252,0.9139648990325472,525.3473428571428,508.0,448.6544619047619,1101.0,5.920563668215806e-07
0.8252999999999973,0.9534869767713546,0.909138053750502,532.0202333333333,515.0,454.3228,1113.0,6.388779242305631e-07
0.8253999999999972,0.9532795114803312,0.908742469887329,538.2318285714285,520.0,459.4168523809524,1234.0,6.428791501367215e-07
0.8254999999999972,0.9535452950859068,0.9092492386656038,545.0077714285715,527.0,465.2838095238095,1246.0,6.088851347563207e-07
0.8255999999999972,0.9530798456080756,0.9083618379810682,552.7622952380952,534.0,471.5392952380952,1207.0,6.458767549677447e-07
0.8256999999999972,0.9528118134276072,0.9078510187678146,559.6206095238095,540.0,477.5215476190476,1050.0,6.669606091858071e-07
0.8257999999999972,0.9525575862232843,0.9073666513967495,567.8456047619047,547.0,484.2514380952381,1274.0,6.963252197067504e-07
0.8258999999999972,0.9518810754966736,0.906078240361368,575.6064333333334,555.0,490.8430238095238,1362.0,6.584726640612715e-07
0.8259999999999972,0.9516289218934376,0.9055983796884348,583.8823571428571,564.0,497.8578523809524,1309.0,7.747043684336319e-07
0.8260999999999972,0.9476290440130232,0.8980016097389567,593.353680952381,573.0,505.8155,1288.0,8.046819205409506e-07
0.8261999999999972,0.9511763651132584,0.904737157461944,602.2684428571429,582.0,513.3383761904762,1322.0,6.7991187335803e-07
0.8262999999999971,0.9503467567888896,0.9031596429198544,610.4144666666666,590.0,520.3849380952381,1323.0,6.847806935939005e-07
0.8263999999999971,0.9461422793944676,0.8951859947980869,617.0648571428571,596.0,526.0327857142858,1390.0,7.819403281539294e-07
0.8264999999999971,0.9493717348829904,0.9013074184463103,624.7435476190476,604.0,532.4180571428572,1461.0,7.274515713140417e-07
0.8265999999999971,0.946536474328041,0.895932097053548,632.2041047619048,612.0,538.6697333333333,1721.0,7.998201898562485e-07
0.8266999999999971,0.9488841401004792,0.900381982661048,639.0728571428572,619.0,544.4633047619047,1827.0,8.713268221383075e-07
0.8267999999999971,0.944203483564059,0.8915211167378401,645.7486190476191,625.0,550.189580952381,1735.0,8.983633357217968e-07
0.8268999999999971,0.9440485463984808,0.8912285066887722,653.5001333333333,632.0,556.3026952380952,1538.0,8.487316875971374e-07
0.8269999999999971,0.9439235409323375,0.8909925330268348,660.1275619047619,639.0,561.9585095238095,1467.0,8.819005924420864e-07
0.8270999999999971,0.9436645134194692,0.8905038203819411,666.8687238095238,645.0,567.6528714285714,1379.0,1.1064947375016843e-06
0.827199999999997,0.9433951983849208,0.889995607053913,673.2160428571428,651.0,572.9764761904762,1405.0,1.1067181888702038e-06
0.827299999999997,0.9431297612317404,0.8894946400837076,679.2321857142857,657.0,578.1459666666667,1425.0,8.935626678585606e-07
0.827399999999997,0.9427766862026852,0.8888287654652645,685.784661904762,663.0,583.3590047619048,1685.0,8.854179481820879e-07
0.827499999999997,0.942743595665296,0.8887663099838513,691.5534761904762,668.0,588.4391285714286,1548.0,8.228159202872121e-07
0.827599999999997,0.9424886920324962,0.8882859570138427,697.0221952380953,673.0,592.8954047619047,1439.0,1.0224047172213702e-06
0.827699999999997,0.9423684116061528,0.8880591230529225,702.4117047619047,678.0,597.5837238095238,1567.0,8.998598189924323e-07
0.827799999999997,0.942196309076945,0.8877349880836879,707.8824,683.0,602.3294095238095,2212.0,1.103245469868952e-06
0.827899999999997,0.9421756280088424,0.887695830715987,712.4876047619048,688.0,606.2354714285714,1802.0,9.167021305378498e-07
0.827999999999997,0.9419090039904912,0.8871936123817624,717.8130904761905,693.0,610.7233428571428,1682.0,1.0405834033333505e-06
0.828099999999997,0.9415458526992796,0.8865096781245182,722.7426380952381,698.0,614.705319047619,1885.0,1.0853893046558483e-06
0.8281999999999969,0.9417238650306066,0.8868449627883909,727.8812523809523,702.0,618.8561571428571,1734.0,1.1248202067548618e-06
0.8282999999999969,0.9410587704102198,0.8855926815505789,732.7831523809524,707.0,623.1671333333334,1653.0,1.07218458411662e-06
0.8283999999999969,0.940595005071958,0.8847199655237186,738.2146238095238,712.0,627.4069095238095,1860.0,1.00195740182496e-06
0.8284999999999969,0.9403787379614512,0.8843131990845057,743.7511904761905,717.0,631.9475380952381,1546.0,1.0282745339651456e-06
0.8285999999999969,0.9396100364414852,0.8828680151912902,749.2093619047619,723.0,636.4576666666667,1807.0,9.946097210278282e-07
0.8286999999999969,0.9390485120566684,0.8818131100604998,754.8298857142858,728.0,640.953119047619,1928.0,1.0020646569186553e-06
0.8287999999999969,0.9372764061752956,0.8784884467501369,761.0710428571429,734.0,646.1452428571429,1640.0,1.38517725922771e-06
0.8288999999999969,0.93683944975694,0.877669493080502,767.2858571428571,740.0,651.2148,1778.0,1.3384596159182749e-06
0.8289999999999969,0.9380203838443756,0.8798833701154959,772.9063428571428,746.0,656.1472571428571,1686.0,1.1296079461819986e-06
0.8290999999999968,0.9387489092810948,0.8812505230507126,781.4666095238096,754.0,663.0695285714286,1663.0,1.0083742675304208e-06
0.8291999999999968,0.937480382906596,0.8788707233342837,789.4517666666667,761.0,669.8375666666667,1924.0,1.2549995859201246e-06
0.8292999999999968,0.9364546759080888,0.8769484688496857,799.0514428571429,771.0,677.8129095238095,1745.0,1.1088195619457508e-06
0.8293999999999968,0.9362495743497212,0.8765645202091203,809.2257761904762,780.0,686.3694857142857,1713.0,1.2547390861872287e-06
0.8294999999999968,0.9368635071468354,0.8777148288951437,819.0386714285714,790.0,694.7457904761905,1896.0,1.5978716751963162e-06
0.8295999999999968,0.9357512180217108,0.8756317426718128,830.1450428571428,800.0,703.6252904761905,1939.0,1.40064269738005e-06
0.8296999999999968,0.9358179830710092,0.8757562866890519,841.1885952380952,810.0,712.8425666666667,1835.0,9.892499602814908e-07
0.8297999999999968,0.9351439466174444,0.8744954722475666,852.2327238095238,821.0,721.8568428571429,1821.0,1.2713523169782803e-06
0.8298999999999968,0.934390868988037,0.8730876112793267,863.3620380952381,831.0,730.9129095238095,1822.0,1.3152311076902734e-06
0.8299999999999967,0.9340387697951,0.8724295520066433,874.7758095238095,842.0,740.435938095238,1882.0,1.1285262994098488e-06
0.8300999999999967,0.9323923463010788,0.8693568115267042,885.4558571428571,853.0,749.3461714285714,2332.0,1.3240858732777028e-06
0.8301999999999967,0.9314204750919342,0.8675453984979368,896.1743571428572,864.0,758.3221714285714,2210.0,1.2970774524445616e-06
0.8302999999999967,0.9307436191813152,0.8662852021071938,907.6285666666666,875.0,767.8986238095238,1917.0,1.5174604607315345e-06
0.8303999999999967,0.9291954838371276,0.8634057031947397,919.5632428571428,887.0,777.8367952380952,2141.0,1.4560114260930845e-06
0.8304999999999967,0.9286576977809272,0.8624067802530483,932.6423571428572,900.0,788.8642380952381,1980.0,1.6606052762879742e-06
0.8305999999999967,0.9278065813557308,0.8608264746258597,946.6612857142856,913.0,800.6481904761905,3084.0,1.4222188513546286e-06
0.8306999999999967,0.9270197584549584,0.8593669814645989,961.7874571428572,927.0,813.0568428571429,2089.0,1.3488987093968063e-06
0.8307999999999967,0.9262022935088474,0.8578525766462817,977.1866047619048,941.0,825.7529761904761,2490.0,1.8881452324981396e-06
0.8308999999999966,0.9267231590620676,0.858817743238557,992.2025809523808,956.0,838.2756571428572,2530.0,1.9296965787507503e-06
0.8309999999999966,0.9254512735160192,0.8564620657542651,1008.1178,971.0,851.4209952380952,2790.0,2.006101843310404e-06
0.8310999999999966,0.9252424678611756,0.8560750023785096,1025.8935047619048,988.0,865.8786571428572,2904.0,1.37804467115199e-06
0.8311999999999966,0.9250878499126436,0.8557888111226172,1040.821438095238,1002.0,878.4497857142857,2528.0,1.2810666193407982e-06
0.8312999999999966,0.9237501177914936,0.8533158307729567,1058.0550666666666,1018.0,892.5827380952381,2856.0,1.550653158322035e-06
0.8313999999999966,0.9234374585405986,0.8527384127808176,1074.1949761904762,1034.0,905.6770476190476,2446.0,1.6729448979457828e-06
0.8314999999999966,0.922231922624906,0.8505136122011241,1088.7360666666666,1049.0,917.8177666666668,3186.0,1.893092693383558e-06
0.8315999999999966,0.9210533800490696,0.8483410195595383,1103.8480095238094,1065.0,930.3331095238096,2496.0,1.6906597225530007e-06
0.8316999999999966,0.9203300323994954,0.8470092359567223,1118.5038857142856,1079.0,942.336280952381,2548.0,1.8674202659774153e-06
0.8317999999999965,0.9199203547032674,0.8462553339779395,1133.1685047619048,1093.0,954.5349142857144,2971.0,1.8749805542617182e-06
0.8318999999999965,0.9189346997467678,0.8444433122337094,1148.076919047619,1108.0,966.9636904761904,2513.0,2.329835027126137e-06
0.8319999999999965,0.9184527547216416,0.8435574307987165,1162.1025666666667,1122.0,978.6469333333332,2634.0,1.9681429446194443e-06
0.8320999999999965,0.917914182284673,0.8425687136503291,1173.9715333333334,1134.0,988.8350476190476,2796.0,2.2676109892039165e-06
0.8321999999999965,0.9152855262915292,0.8377493661983619,1185.9531238095235,1145.0,998.508380952381,2932.0,1.7715596004608258e-06
0.8322999999999965,0.9151985048039756,0.83759051472844,1193.0396333333333,1151.0,1004.3311666666668,2824.0,2.2115330075012096e-06
0.8323999999999965,0.9173659894752502,0.8415620706973684,1173.216419047619,1145.0,987.6508,2667.0,1.7120514635982076e-06
0.8324999999999965,0.9148391664838792,0.8369327172659942,1154.2622093993657,1138.0,971.5125301032452,2947.0,2.016733075316246e-06
0.8325999999999965,0.91449389969031,0.8363013384645844,1135.2101814540165,1129.0,955.5934619328071,3120.0,2.2458937936065126e-06
0.8326999999999964,0.914225757460594,0.8358106942570728,1114.6537399556498,1117.0,938.381020052934,3183.0,1.9586526759374223e-06
0.8327999999999964,0.9136767558145522,0.8348074332870766,1093.3857828314144,1103.0,920.5652526447328,2739.0,2.2191712717445355e-06
0.8328999999999964,0.912955913640658,0.8334907930329449,1071.7564078086964,1086.0,902.664789270202,3750.0,2.292781496437968e-06
0.8329999999999964,0.9132711354001364,0.8340661036519619,1050.2078313253012,1066.0,884.5235083189903,3423.0,1.9368969076394293e-06
0.8330999999999964,0.9144993914461136,0.8363119412698161,1028.1665884179058,1041.0,866.2763921891767,2977.0,2.8043145040568263e-06
0.8331999999999964,0.915532148443858,0.8382012828187678,1003.9810042399536,1006.0,846.4662316272683,2849.0,2.167984541334711e-06
0.8332999999999964,0.9207368806823096,0.847758506530633,980.6934522805986,961.0,827.1435748727114,2830.0,2.103082043292126e-06
0.8333999999999964,0.9537934678220747,0.909722640709526,956.2217051638652,898.0,806.7424017414439,1278.0,6.614494668655269e-07
0.8334999999999964,0.9533341237845772,0.9088466374652522,931.6181272520664,834.0,786.633264051437,1433.0,6.858931447251138e-07
0.8335999999999963,0.9495412509679796,0.9016293311483056,908.6932856536524,793.0,767.3974065635992,1745.0,7.438584699315243e-07
0.8336999999999963,0.9496601184765496,0.9018550716977576,885.6797290806975,768.0,748.2369073640258,1598.0,7.310728632470287e-07
0.8337999999999963,0.9494101507193844,0.9013804471952434,862.6755928025634,751.0,729.7097214690658,1478.0,8.129062392114861e-07
0.8338999999999963,0.9493360913723036,0.9012398554728508,844.7346626756613,746.0,714.9044243570461,1658.0,8.410908081124546e-07
0.8339999999999963,0.9490680048865152,0.9007308153180134,825.5607257609147,741.0,699.181225358658,1757.0,7.374187428466072e-07
0.8340999999999963,0.948319248171016,0.8993102211942419,807.3322030146304,737.0,684.0950876416252,1564.0,8.247426008800574e-07
0.8341999999999963,0.9488149574974128,0.9002508511733911,790.0492641803075,732.0,669.2093499541222,1420.0,1.0276025736999372e-06
0.8342999999999963,0.9480569752382362,0.8988127761460101,772.9484766155638,729.0,655.0890845394099,1478.0,7.478481365286171e-07
0.8343999999999963,0.9444350317726558,0.891958394610405,760.6274360386985,725.0,644.9715681781906,1806.0,8.653709877570748e-07
0.8344999999999962,0.946836303264301,0.8964997905205736,770.1484674071642,735.0,653.0560541858925,1520.0,8.053413661501807e-07
0.8345999999999962,0.9429375924966268,0.8891322251967337,778.9028121713762,744.0,660.5802605244411,1601.0,9.218533991717237e-07
0.8346999999999962,0.9463569398883944,0.8955924948163515,785.4032503991247,752.0,665.9873954353299,1689.0,1.0371414252974276e-06
0.8347999999999962,0.9414331493189204,0.8862974836952037,792.6378152808389,760.0,672.1714695850457,1899.0,1.1090586630180255e-06
0.8348999999999962,0.9330389900844552,0.8705629647581435,800.2642162440399,768.0,678.7513884373645,2199.0,1.2077403234167505e-06
0.8349999999999962,0.9334130297475844,0.8712613049255451,808.6702757619739,777.0,685.969404934688,2053.0,1.4208229801582206e-06
0.8350999999999962,0.9334358792048366,0.8713040104419107,818.2343113538822,788.0,694.2492781896216,1936.0,1.4698550043767966e-06
0.8351999999999962,0.9327868028323338,0.8700926369674438,828.7528547573667,799.0,703.0679153946058,1956.0,1.4174292765067875e-06
0.8352999999999962,0.933249081081141,0.8709551816150306,841.1360256022301,812.0,713.2600753761932,2356.0,1.3342762364976224e-06
0.8353999999999961,0.932962732789726,0.8704207138054338,854.9733128742065,826.0,724.5801365947589,2283.0,1.2530309602132306e-06
0.8354999999999961,0.9321399303445528,0.8688855700642611,868.6196942098582,840.0,736.217309709113,1872.0,7.203215134365948e-07
0.8355999999999961,0.93191904670773,0.8684747899231449,884.8320759817173,856.0,749.5288003145427,1568.0,1.6803065007175988e-06
0.8356999999999961,0.9330115474212396,0.8705114048776127,901.244666878655,871.0,763.4679321452766,1259.0,8.572562366637726e-07
0.8357999999999961,0.9318976513063064,0.8684337802004345,918.650037936267,887.0,778.2068633029843,1378.0,5.476902241730031e-07
0.8358999999999961,0.931416749051123,0.8675379744797073,938.5988615497612,905.0,794.39853103195,1510.0,8.140667445699634e-07
0.8358999999999961,0.9319368253533046,0.8685074778000833,974.4597,939.0,822.4936636363636,2232.0,1.2313504875738346e-06
0.8359999999999961,0.9318338869635264,0.8683156547694066,976.7666583333332,941.0,824.8477916666667,2137.0,1.2618758524762796e-06
0.8360999999999961,0.9318613621171314,0.8683667931237876,979.5616769230768,944.0,827.2636538461538,2239.0,1.194916992020012e-06
0.8361999999999961,0.9318189540131888,0.8682879999838422,981.92245,946.0,828.8818285714286,2061.0,1.4369256089441507e-06
0.836299999999996,0.9318441703224182,0.8683349088856201,984.8701066666666,949.0,831.2013733333333,2584.0,1.3511217442641055e-06
0.836399999999996,0.9316675774558384,0.8680059778580899,987.359,952.0,832.919975,2406.0,1.5029756592621624e-06
0.836499999999996,0.931571900323232,0.8678278856457462,989.2129117647058,953.0,834.550694117647,2217.0,1.6801739084471023e-06
0.836599999999996,0.9311705316527684,0.8670800923654389,991.6700333333332,956.0,836.55535,2530.0,1.5333469395306665e-06
0.836699999999996,0.9304581162929536,0.8657537902820733,993.7270578947368,958.0,838.4771789473684,2638.0,1.4841066418025406e-06
0.836799999999996,0.9304164022699992,0.8656761223920053,996.544665,960.0,840.80124,2505.0,1.4407789562520534e-06
0.836899999999996,0.9299186213382084,0.8647500382677171,999.7916571428572,964.0,843.4318952380952,2122.0,1.3959561629972583e-06
0.836999999999996,0.9308746271880468,0.8665288471382825,1004.6487761904762,968.0,847.4896476190477,2407.0,1.2755957973231702e-06
0.837099999999996,0.9296539709583918,0.8642580521324806,1010.738919047619,974.0,852.8161476190476,2187.0,1.5464137743670392e-06
0.837199999999996,0.9291280193360646,0.8632805348037138,1016.907538095238,980.0,858.1952857142857,2349.0,1.6584883554271457e-06
0.8372999999999959,0.9293830869928996,0.8637541607927078,1025.2530476190475,988.0,864.9170761904762,2281.0,1.2384042562540998e-06
0.8373999999999959,0.9294506780227026,0.8638799849831721,1033.4689523809525,996.0,871.4649047619048,2171.0,1.4221063103780907e-06
0.8374999999999959,0.929023415371577,0.8630861165039003,1041.7220047619048,1004.0,878.2628714285714,2429.0,1.6101952307057132e-06
0.8375999999999959,0.9279903498601916,0.8611674534144393,1049.457676190476,1011.0,884.8922666666666,2548.0,1.3639807985299512e-06
0.8376999999999959,0.9286575482622782,0.8624063530196061,1058.0943,1019.0,891.9347952380953,2830.0,1.5110751006019996e-06
0.8377999999999959,0.9285224651559194,0.8621554231506691,1064.818138095238,1026.0,897.6942761904762,2879.0,1.4548514435386295e-06
0.8378999999999959,0.9270555442476272,0.8594333599688238,1072.1606,1033.0,903.9829714285714,2823.0,1.3778485595805634e-06
0.8379999999999959,0.92664727906545,0.8586766935626705,1080.8522047619049,1042.0,911.3376142857144,2241.0,1.5137632686235136e-06
0.8380999999999958,0.9255452350997924,0.8566357330032203,1090.2937238095235,1051.0,918.7450761904762,2536.0,1.7507872903665955e-06
0.8381999999999958,0.925015490729014,0.8556554711254485,1100.8881904761904,1061.0,927.2644095238096,2664.0,1.8130368099056327e-06
0.8382999999999958,0.924142040292422,0.8540402490248427,1112.515580952381,1071.0,937.0331857142858,2692.0,1.7383890021926973e-06
0.8383999999999958,0.923981208893458,0.8537431597029581,1125.2301857142857,1083.0,947.821561904762,3066.0,1.8853147419894967e-06
0.8384999999999958,0.923754446773529,0.853323982687127,1138.5121428571429,1096.0,959.1157428571428,2662.0,1.7047532582248337e-06
0.8385999999999958,0.9233939111820856,0.8526578799791752,1153.3432761904762,1109.0,971.2464714285716,2980.0,1.5647710258637204e-06
0.8386999999999958,0.9234726711591086,0.8528034937582625,1167.9109476190476,1123.0,983.2996523809524,2609.0,1.7193805234017034e-06
0.8387999999999958,0.9230623583745956,0.8520457598271381,1182.894938095238,1137.0,995.4459952380952,2666.0,1.6423790677455585e-06
0.8388999999999958,0.9226657988230388,0.8513137757156309,1197.7822380952382,1151.0,1007.8841904761904,2786.0,1.5993978746964288e-06
0.8389999999999957,0.9215188403288522,0.8491987605460226,1212.6999714285714,1165.0,1020.1183809523808,2533.0,1.7874649899107808e-06
0.8390999999999957,0.9211536893749236,0.848526184545833,1227.148361904762,1180.0,1031.9516714285714,2843.0,2.065096799785948e-06
0.8391999999999957,0.9196131857585907,0.8456907481948501,1241.0577047619047,1194.0,1043.494542857143,3015.0,2.33677378580488e-06
0.8392999999999957,0.918799203154246,0.8441942066340398,1257.3300333333334,1210.0,1056.9526,2980.0,2.230917162338031e-06
0.8393999999999957,0.9170921872965496,0.8410603845744592,1271.9495952380953,1224.0,1069.1257142857144,2654.0,2.3045740895621947e-06
0.8394999999999957,0.9165281801780064,0.8400255612726827,1291.3084047619047,1242.0,1085.000061904762,2978.0,1.6562122745478192e-06
0.8395999999999957,0.9151175535297394,0.8374420634746073,1313.0511857142858,1262.0,1102.8822952380951,3220.0,1.9266963516839652e-06
0.8396999999999957,0.9157082402626672,0.8385240195828859,1338.2558666666666,1284.0,1123.4706523809523,3199.0,2.438297935336564e-06
0.8397999999999957,0.914909764026006,0.8370621391255769,1364.962761904762,1308.0,1144.8592333333331,3505.0,2.262815455011946e-06
0.8398999999999957,0.9144887215805054,0.8362921587560089,1390.756342857143,1332.0,1166.2601857142856,3262.0,2.5368580617302072e-06
0.8399999999999956,0.9141529649972916,0.8356782182132523,1416.3745142857142,1357.0,1187.3977142857143,4020.0,2.5747999128356014e-06
0.8400999999999956,0.9135526047611237,0.8345804998500144,1441.7611285714286,1381.0,1208.0730571428571,3001.0,2.138184180600078e-06
