selected_lambda,box_size,avg_count,group
0.878,931582.0,0.0004,1
0.878,929313.0,0.0002666666666666667,1
0.878,931592.0,0.0012,1
0.878,929255.0,0.0002666666666666667,1
0.878,931596.0,0.0002666666666666667,1
0.878,929227.0,0.0002666666666666667,1
0.878,931565.0,0.0005333333333333334,1
0.878,929188.0,0.0002666666666666667,1
0.878,931529.0,0.0004,1
0.878,929014.0,0.00013333333333333334,1
0.878,149.0,0.00013333333333333334,1
0.878,931511.0,0.0005333333333333334,1
0.878,929015.0,0.0002666666666666667,1
0.878,148.0,0.00013333333333333334,1
0.878,931512.0,0.0008,1
0.878,929037.0,0.00013333333333333334,1
0.878,138.0,0.00013333333333333334,1
0.878,931505.0,0.0012,1
0.878,929099.0,0.00013333333333333334,1
0.878,132.0,0.00013333333333333334,1
0.878,929137.0,0.00013333333333333334,1
0.878,128.0,0.00013333333333333334,1
0.878,931489.0,0.0002666666666666667,1
0.878,929274.0,0.0002666666666666667,1
0.878,931471.0,0.0010666666666666667,1
0.878,929345.0,0.0004,1
0.878,929407.0,0.0002666666666666667,1
0.878,931485.0,0.0004,1
0.878,929515.0,0.00013333333333333334,1
0.878,931452.0,0.0010666666666666667,1
0.878,929541.0,0.0002666666666666667,1
0.878,929559.0,0.0002666666666666667,1
0.878,931395.0,0.0010666666666666667,1
0.878,929619.0,0.00013333333333333334,1
0.878,931387.0,0.0010666666666666667,1
0.878,929634.0,0.00013333333333333334,1
0.878,931369.0,0.0006666666666666666,1
0.878,929636.0,0.00013333333333333334,1
0.878,929623.0,0.00013333333333333334,1
0.878,931347.0,0.00013333333333333334,1
0.878,929580.0,0.0006666666666666666,1
0.878,929589.0,0.0005333333333333334,1
0.878,931352.0,0.0010666666666666667,1
0.878,929510.0,0.0002666666666666667,1
0.878,929479.0,0.0005333333333333334,1
0.878,931402.0,0.0008,1
0.878,929431.0,0.0005333333333333334,1
0.878,929381.0,0.0004,1
0.878,931388.0,0.0005333333333333334,1
0.878,929337.0,0.0005333333333333334,1
0.878,931400.0,0.0008,1
0.878,929314.0,0.0002666666666666667,1
0.878,931412.0,0.0008,1
0.878,929305.0,0.0004,1
0.878,931407.0,0.0006666666666666666,1
0.878,929276.0,0.0002666666666666667,1
0.878,931433.0,0.0012,1
0.878,929261.0,0.00013333333333333334,1
0.878,931431.0,0.0009333333333333333,1
0.878,929242.0,0.00013333333333333334,1
0.878,929203.0,0.0004,1
0.878,931396.0,0.0005333333333333334,1
0.878,929195.0,0.0004,1
0.878,931348.0,0.0005333333333333334,1
0.878,929238.0,0.00013333333333333334,1
0.878,931336.0,0.0008,1
0.878,931345.0,0.0002666666666666667,1
0.878,929335.0,0.0002666666666666667,1
0.878,931312.0,0.0004,1
0.878,929297.0,0.0005333333333333334,1
0.878,931306.0,0.0005333333333333334,1
0.878,931273.0,0.0004,1
0.878,929284.0,0.0005333333333333334,1
0.878,84.0,0.00013333333333333334,1
0.878,931266.0,0.0002666666666666667,1
0.878,929318.0,0.00013333333333333334,1
0.878,85.0,0.0002666666666666667,1
0.878,931253.0,0.00013333333333333334,1
0.878,929360.0,0.0005333333333333334,1
0.878,89.0,0.0004,1
0.878,931230.0,0.0006666666666666666,1
0.878,929460.0,0.0005333333333333334,1
0.878,929497.0,0.0005333333333333334,1
0.878,931188.0,0.0006666666666666666,1
0.878,929536.0,0.00013333333333333334,1
0.878,931175.0,0.0006666666666666666,1
0.878,929558.0,0.0005333333333333334,1
0.878,931214.0,0.0012,1
0.878,929561.0,0.0004,1
0.878,931216.0,0.0002666666666666667,1
0.878,929599.0,0.00013333333333333334,1
0.878,931232.0,0.0002666666666666667,1
0.878,929645.0,0.00013333333333333334,1
0.878,929679.0,0.0002666666666666667,1
0.878,931184.0,0.0006666666666666666,1
0.878,929681.0,0.00013333333333333334,1
0.878,931150.0,0.0004,1
0.878,929652.0,0.0002666666666666667,1
0.878,931171.0,0.0004,1
0.878,929710.0,0.00013333333333333334,1
0.878,929721.0,0.00013333333333333334,1
0.878,931194.0,0.0002666666666666667,1
0.878,931225.0,0.0004,1
0.878,929779.0,0.0002666666666666667,1
0.878,931217.0,0.0002666666666666667,1
0.878,929802.0,0.0004,1
0.878,931248.0,0.0009333333333333333,1
0.878,929819.0,0.0002666666666666667,1
0.878,931262.0,0.0005333333333333334,1
0.878,45.0,0.0004,1
0.878,929898.0,0.0008,1
0.878,931330.0,0.0004,1
0.878,929913.0,0.0006666666666666666,1
0.878,931362.0,0.0002666666666666667,1
0.878,929928.0,0.0005333333333333334,1
0.878,931359.0,0.0004,1
0.878,929933.0,0.0004,1
0.878,931409.0,0.0002666666666666667,1
0.878,929960.0,0.0002666666666666667,1
0.878,931453.0,0.0012,1
0.878,930016.0,0.0002666666666666667,1
0.878,930033.0,0.0004,1
0.878,931572.0,0.0002666666666666667,1
0.878,931619.0,0.0005333333333333334,1
0.878,930059.0,0.0002666666666666667,1
0.878,931696.0,0.0004,1
0.878,930085.0,0.00013333333333333334,1
0.878,931747.0,0.0008,1
0.878,930115.0,0.0005333333333333334,1
0.878,931809.0,0.0004,1
0.878,930121.0,0.0002666666666666667,1
0.878,931850.0,0.0006666666666666666,1
0.878,930145.0,0.0004,1
0.878,931890.0,0.0004,1
0.878,931925.0,0.0004,1
0.878,930192.0,0.0005333333333333334,1
0.878,931949.0,0.0004,1
0.878,930200.0,0.0008,1
0.878,930198.0,0.00013333333333333334,1
0.878,931880.0,0.0006666666666666666,1
0.878,930162.0,0.0008,1
0.878,931858.0,0.0009333333333333333,1
0.878,930150.0,0.0006666666666666666,1
0.878,931770.0,0.0004,1
0.878,930119.0,0.0004,1
0.878,930094.0,0.0002666666666666667,1
0.878,931685.0,0.0005333333333333334,1
0.878,930110.0,0.0004,1
0.878,931655.0,0.0004,1
0.878,930105.0,0.0005333333333333334,1
0.878,931623.0,0.0002666666666666667,1
0.878,930083.0,0.0005333333333333334,1
0.878,931569.0,0.0006666666666666666,1
0.878,930058.0,0.0004,1
0.878,931515.0,0.0006666666666666666,1
0.878,931459.0,0.0002666666666666667,1
0.878,930072.0,0.00013333333333333334,1
0.878,931438.0,0.0005333333333333334,1
0.878,930076.0,0.0004,1
0.878,931408.0,0.0005333333333333334,1
0.878,930038.0,0.0005333333333333334,1
0.878,931393.0,0.0004,1
0.878,930031.0,0.0002666666666666667,1
0.878,931346.0,0.0004,1
0.878,930032.0,0.00013333333333333334,1
0.878,931335.0,0.0004,1
0.878,930050.0,0.0005333333333333334,1
0.878,931284.0,0.0005333333333333334,1
0.878,930054.0,0.00013333333333333334,1
0.878,931257.0,0.0002666666666666667,1
0.878,930082.0,0.0006666666666666666,1
0.878,931259.0,0.0002666666666666667,1
0.878,930062.0,0.0004,1
0.878,931234.0,0.0002666666666666667,1
0.878,930068.0,0.0005333333333333334,1
0.878,931207.0,0.00013333333333333334,1
0.878,930042.0,0.0002666666666666667,1
0.878,930040.0,0.0005333333333333334,1
0.878,931144.0,0.0004,1
0.878,90.0,0.0002666666666666667,1
0.878,930060.0,0.0004,1
0.878,930080.0,0.0002666666666666667,1
0.878,930098.0,0.0002666666666666667,1
0.878,931209.0,0.0006666666666666666,1
0.878,930106.0,0.0002666666666666667,1
0.878,931169.0,0.0002666666666666667,1
0.878,930132.0,0.0008,1
0.878,930169.0,0.0005333333333333334,1
0.878,931155.0,0.0002666666666666667,1
0.878,930218.0,0.0002666666666666667,1
0.878,931166.0,0.0002666666666666667,1
0.878,931226.0,0.0005333333333333334,1
0.878,930244.0,0.0004,1
0.878,931223.0,0.00013333333333333334,1
0.878,931258.0,0.0004,1
0.878,930265.0,0.0005333333333333334,1
0.878,931267.0,0.0005333333333333334,1
0.878,930281.0,0.0008,1
0.878,930321.0,0.0002666666666666667,1
0.878,931340.0,0.0009333333333333333,1
0.878,930325.0,0.0005333333333333334,1
0.878,931477.0,0.0006666666666666666,1
0.878,931498.0,0.0004,1
0.878,930237.0,0.0004,1
0.878,931503.0,0.0009333333333333333,1
0.878,930222.0,0.0004,1
0.878,931450.0,0.0008,1
0.878,931403.0,0.0010666666666666667,1
0.878,930180.0,0.0005333333333333334,1
0.878,931394.0,0.0005333333333333334,1
0.878,930155.0,0.0004,1
0.878,931382.0,0.0005333333333333334,1
0.878,927989.0,0.00013333333333333334,1
0.878,930178.0,0.0005333333333333334,1
0.878,928031.0,0.00013333333333333334,1
0.878,930182.0,0.0005333333333333334,1
0.878,931265.0,0.0004,1
0.878,928035.0,0.00013333333333333334,1
0.878,930189.0,0.0004,1
0.878,931250.0,0.0002666666666666667,1
0.878,928048.0,0.0002666666666666667,1
0.878,928087.0,0.00013333333333333334,1
0.878,930179.0,0.0013333333333333333,1
0.878,931189.0,0.0005333333333333334,1
0.878,928084.0,0.00013333333333333334,1
0.878,930186.0,0.0005333333333333334,1
0.878,931163.0,0.0002666666666666667,1
0.878,928075.0,0.0002666666666666667,1
0.878,930159.0,0.0002666666666666667,1
0.878,931173.0,0.0004,1
0.878,928047.0,0.00013333333333333334,1
0.878,928033.0,0.00013333333333333334,1
0.878,930158.0,0.0006666666666666666,1
0.878,931084.0,0.0002666666666666667,1
0.878,928006.0,0.00013333333333333334,1
0.878,931089.0,0.0006666666666666666,1
0.878,927971.0,0.00013333333333333334,1
0.878,930114.0,0.0009333333333333333,1
0.878,931064.0,0.0002666666666666667,1
0.878,928011.0,0.00013333333333333334,1
0.878,928067.0,0.00013333333333333334,1
0.878,931007.0,0.00013333333333333334,1
0.878,928066.0,0.00013333333333333334,1
0.878,930955.0,0.0004,1
0.878,930045.0,0.0005333333333333334,1
0.878,928077.0,0.00013333333333333334,1
0.878,930927.0,0.0002666666666666667,1
0.878,928136.0,0.00013333333333333334,1
0.878,930880.0,0.0006666666666666666,1
0.878,930006.0,0.0004,1
0.878,928170.0,0.00013333333333333334,1
0.878,930871.0,0.0002666666666666667,1
0.878,930020.0,0.0005333333333333334,1
0.878,928232.0,0.00013333333333333334,1
0.878,930886.0,0.0006666666666666666,1
0.878,930008.0,0.0002666666666666667,1
0.878,928269.0,0.00013333333333333334,1
0.878,929950.0,0.00013333333333333334,1
0.878,928260.0,0.00013333333333333334,1
0.878,64.0,0.0006666666666666666,1
0.878,930905.0,0.0002666666666666667,1
0.878,928261.0,0.00013333333333333334,1
0.878,68.0,0.0008,1
0.878,930906.0,0.0005333333333333334,1
0.878,929930.0,0.0008,1
0.878,928311.0,0.00013333333333333334,1
0.878,65.0,0.0006666666666666666,1
0.878,930911.0,0.00013333333333333334,1
0.878,928402.0,0.00013333333333333334,1
0.878,929915.0,0.0006666666666666666,1
0.878,928437.0,0.0002666666666666667,1
0.878,928440.0,0.00013333333333333334,1
0.878,930887.0,0.0004,1
0.878,929912.0,0.0002666666666666667,1
0.878,928412.0,0.00013333333333333334,1
0.878,930891.0,0.0004,1
0.878,929885.0,0.0005333333333333334,1
0.878,928394.0,0.00013333333333333334,1
0.878,930896.0,0.0002666666666666667,1
0.878,929884.0,0.0008,1
0.878,928411.0,0.0002666666666666667,1
0.878,930893.0,0.0002666666666666667,1
0.878,929851.0,0.0005333333333333334,1
0.878,928444.0,0.00013333333333333334,1
0.878,929853.0,0.0008,1
0.878,928448.0,0.00013333333333333334,1
0.878,930912.0,0.0004,1
0.878,929896.0,0.0004,1
0.878,928487.0,0.00013333333333333334,1
0.878,928492.0,0.00013333333333333334,1
0.878,930919.0,0.0005333333333333334,1
0.878,929951.0,0.0010666666666666667,1
0.878,928476.0,0.00013333333333333334,1
0.878,930965.0,0.0004,1
0.878,929938.0,0.0008,1
0.878,928525.0,0.00013333333333333334,1
0.878,930992.0,0.00013333333333333334,1
0.878,928506.0,0.0002666666666666667,1
0.878,929939.0,0.0004,1
0.878,930969.0,0.0004,1
0.878,928543.0,0.00013333333333333334,1
0.878,929953.0,0.0002666666666666667,1
0.878,930961.0,0.0004,1
0.878,928599.0,0.00013333333333333334,1
0.878,929952.0,0.0002666666666666667,1
0.878,930977.0,0.00013333333333333334,1
0.878,928610.0,0.00013333333333333334,1
0.878,929959.0,0.0008,1
0.878,930994.0,0.00013333333333333334,1
0.878,928643.0,0.00013333333333333334,1
0.878,929972.0,0.0008,1
0.878,931005.0,0.0004,1
0.878,928658.0,0.00013333333333333334,1
0.878,931028.0,0.0002666666666666667,1
0.878,928651.0,0.00013333333333333334,1
0.878,929947.0,0.0010666666666666667,1
0.878,931019.0,0.0002666666666666667,1
0.878,928637.0,0.00013333333333333334,1
0.878,931036.0,0.0004,1
0.878,928622.0,0.00013333333333333334,1
0.878,929883.0,0.0004,1
0.878,931088.0,0.0004,1
0.878,928578.0,0.00013333333333333334,1
0.878,929863.0,0.0005333333333333334,1
0.878,928575.0,0.00013333333333333334,1
0.878,929873.0,0.00013333333333333334,1
0.878,931094.0,0.0002666666666666667,1
0.878,928541.0,0.00013333333333333334,1
0.878,929843.0,0.0004,1
0.878,931096.0,0.0013333333333333333,1
0.878,928508.0,0.0002666666666666667,1
0.878,931072.0,0.0006666666666666666,1
0.878,929854.0,0.0008,1
0.878,931055.0,0.0004,1
0.878,928493.0,0.00013333333333333334,1
0.878,929874.0,0.0002666666666666667,1
0.878,931045.0,0.0002666666666666667,1
0.878,928515.0,0.00013333333333333334,1
0.878,929862.0,0.0006666666666666666,1
0.878,931047.0,0.0004,1
0.878,928517.0,0.00013333333333333334,1
0.878,929861.0,0.0006666666666666666,1
0.878,928534.0,0.00013333333333333334,1
0.878,931181.0,0.0004,1
0.878,928503.0,0.0002666666666666667,1
0.878,929832.0,0.0002666666666666667,1
0.878,931237.0,0.00013333333333333334,1
0.878,928535.0,0.00013333333333333334,1
0.878,929774.0,0.0002666666666666667,1
0.878,931201.0,0.0005333333333333334,1
0.878,75.0,0.0006666666666666666,1
0.878,928474.0,0.00013333333333333334,1
0.878,929744.0,0.0002666666666666667,1
0.878,78.0,0.0002666666666666667,1
0.878,928449.0,0.00013333333333333334,1
0.878,929699.0,0.0004,1
0.878,931287.0,0.0002666666666666667,1
0.878,928438.0,0.0002666666666666667,1
0.878,929680.0,0.0005333333333333334,1
0.878,931318.0,0.0005333333333333334,1
0.878,928389.0,0.0002666666666666667,1
0.878,929660.0,0.0004,1
0.878,74.0,0.0002666666666666667,1
0.878,928362.0,0.0002666666666666667,1
0.878,929665.0,0.0004,1
0.878,931376.0,0.0005333333333333334,1
0.878,73.0,0.0005333333333333334,1
0.878,928353.0,0.0002666666666666667,1
0.878,929677.0,0.0002666666666666667,1
0.878,929703.0,0.00013333333333333334,1
0.878,931426.0,0.0005333333333333334,1
0.878,71.0,0.0004,1
0.878,928357.0,0.00013333333333333334,1
0.878,929709.0,0.0002666666666666667,1
0.878,928340.0,0.00013333333333333334,1
0.878,929714.0,0.0004,1
0.878,69.0,0.0002666666666666667,1
0.878,928336.0,0.00013333333333333334,1
0.878,929750.0,0.0006666666666666666,1
0.878,931519.0,0.0004,1
0.878,67.0,0.0004,1
0.878,928333.0,0.00013333333333333334,1
0.878,929742.0,0.0002666666666666667,1
0.878,931504.0,0.0009333333333333333,1
0.878,928315.0,0.00013333333333333334,1
0.878,929777.0,0.00013333333333333334,1
0.878,931500.0,0.0013333333333333333,1
0.878,79.0,0.00013333333333333334,1
0.878,928313.0,0.00013333333333333334,1
0.878,929804.0,0.00013333333333333334,1
0.878,931567.0,0.0006666666666666666,1
0.878,928330.0,0.00013333333333333334,1
0.878,929814.0,0.0004,1
0.878,931575.0,0.0008,1
0.878,928355.0,0.00013333333333333334,1
0.878,931554.0,0.0006666666666666666,1
0.878,39.0,0.0018666666666666666,1
0.878,928363.0,0.0002666666666666667,1
0.878,929905.0,0.0004,1
0.878,35.0,0.0024,1
0.878,928371.0,0.00013333333333333334,1
0.878,929970.0,0.0004,1
0.878,928367.0,0.00013333333333333334,1
0.878,929943.0,0.0004,1
0.878,931508.0,0.0006666666666666666,1
0.878,928393.0,0.0002666666666666667,1
0.878,931509.0,0.0005333333333333334,1
0.878,928385.0,0.00013333333333333334,1
0.878,929935.0,0.0002666666666666667,1
0.878,931526.0,0.0005333333333333334,1
0.878,931548.0,0.0005333333333333334,1
0.878,928264.0,0.00013333333333333334,1
0.878,929890.0,0.00013333333333333334,1
0.878,928180.0,0.00013333333333333334,1
0.878,929909.0,0.0002666666666666667,1
0.878,928110.0,0.00013333333333333334,1
0.878,929923.0,0.0005333333333333334,1
0.878,928055.0,0.00013333333333333334,1
0.878,931601.0,0.0004,1
0.878,928043.0,0.0002666666666666667,1
0.878,929848.0,0.0004,1
0.878,931627.0,0.00013333333333333334,1
0.878,928062.0,0.00013333333333333334,1
0.878,929852.0,0.0004,1
0.878,931628.0,0.0010666666666666667,1
0.878,929871.0,0.0002666666666666667,1
0.878,931670.0,0.0005333333333333334,1
0.878,928046.0,0.00013333333333333334,1
0.878,931733.0,0.0006666666666666666,1
0.878,928094.0,0.00013333333333333334,1
0.878,929893.0,0.0002666666666666667,1
0.878,931756.0,0.0005333333333333334,1
0.878,928120.0,0.00013333333333333334,1
0.878,929907.0,0.0004,1
0.878,931795.0,0.0004,1
0.878,928051.0,0.00013333333333333334,1
0.878,931824.0,0.0008,1
0.878,928080.0,0.00013333333333333334,1
0.878,929942.0,0.0004,1
0.878,928074.0,0.00013333333333333334,1
0.878,929956.0,0.0005333333333333334,1
0.878,931865.0,0.0005333333333333334,1
0.878,928061.0,0.00013333333333333334,1
0.878,930000.0,0.0010666666666666667,1
0.878,931906.0,0.0004,1
0.878,928116.0,0.00013333333333333334,1
0.878,930041.0,0.0005333333333333334,1
0.878,931892.0,0.0005333333333333334,1
0.878,931907.0,0.0005333333333333334,1
0.878,928050.0,0.0002666666666666667,1
0.878,931928.0,0.0005333333333333334,1
0.878,928052.0,0.00013333333333333334,1
0.878,930195.0,0.0006666666666666666,1
0.878,931922.0,0.0004,1
0.878,928065.0,0.00013333333333333334,1
0.878,931891.0,0.00013333333333333334,1
0.878,931863.0,0.0004,1
0.878,931835.0,0.0005333333333333334,1
0.878,927996.0,0.00013333333333333334,1
0.878,931821.0,0.0004,1
0.878,927973.0,0.00013333333333333334,1
0.878,930337.0,0.0002666666666666667,1
0.878,931785.0,0.0005333333333333334,1
0.878,927969.0,0.00013333333333333334,1
0.878,930327.0,0.0004,1
0.878,931773.0,0.0004,1
0.878,928069.0,0.00013333333333333334,1
0.878,930344.0,0.0002666666666666667,1
0.878,931764.0,0.0002666666666666667,1
0.878,928019.0,0.00013333333333333334,1
0.878,930349.0,0.0004,1
0.878,931754.0,0.0002666666666666667,1
0.878,928112.0,0.00013333333333333334,1
0.878,931753.0,0.0008,1
0.878,928133.0,0.00013333333333333334,1
0.878,931745.0,0.0004,1
0.878,928126.0,0.00013333333333333334,1
0.878,930341.0,0.0004,1
0.878,931723.0,0.0002666666666666667,1
0.878,928154.0,0.00013333333333333334,1
0.878,930346.0,0.00013333333333333334,1
0.878,931716.0,0.0005333333333333334,1
0.878,928160.0,0.00013333333333333334,1
0.878,930355.0,0.0004,1
0.878,931722.0,0.0005333333333333334,1
0.878,928137.0,0.00013333333333333334,1
0.878,931761.0,0.0004,1
0.878,928187.0,0.00013333333333333334,1
0.878,930411.0,0.0004,1
0.878,931814.0,0.0006666666666666666,1
0.878,928134.0,0.00013333333333333334,1
0.878,930423.0,0.0002666666666666667,1
0.878,931837.0,0.0002666666666666667,1
0.878,928149.0,0.00013333333333333334,1
0.878,930424.0,0.0004,1
0.878,931887.0,0.0004,1
0.878,928189.0,0.00013333333333333334,1
0.878,930437.0,0.0008,1
0.878,928158.0,0.00013333333333333334,1
0.878,930429.0,0.0002666666666666667,1
0.878,928178.0,0.00013333333333333334,1
0.878,930476.0,0.0005333333333333334,1
0.878,931913.0,0.0002666666666666667,1
0.878,928222.0,0.00013333333333333334,1
0.878,930482.0,0.0006666666666666666,1
0.878,931942.0,0.0004,1
0.878,928290.0,0.00013333333333333334,1
0.878,930503.0,0.0005333333333333334,1
0.878,931966.0,0.0004,1
0.878,928312.0,0.00013333333333333334,1
0.878,930501.0,0.0010666666666666667,1
0.878,931933.0,0.0005333333333333334,1
0.878,928386.0,0.00013333333333333334,1
0.878,930490.0,0.0008,1
0.878,931904.0,0.0004,1
0.878,928458.0,0.00013333333333333334,1
0.878,930452.0,0.0004,1
0.878,931893.0,0.0004,1
0.878,928530.0,0.0002666666666666667,1
0.878,931873.0,0.0005333333333333334,1
0.878,928580.0,0.00013333333333333334,1
0.878,931885.0,0.0005333333333333334,1
0.878,928642.0,0.0002666666666666667,1
0.878,931882.0,0.0004,1
0.878,928664.0,0.00013333333333333334,1
0.878,931884.0,0.0006666666666666666,1
0.878,928694.0,0.00013333333333333334,1
0.878,930242.0,0.0004,1
0.878,928628.0,0.00013333333333333334,1
0.878,930209.0,0.0004,1
0.878,928549.0,0.00013333333333333334,1
0.878,51.0,0.0009333333333333333,1
0.878,931844.0,0.0006666666666666666,1
0.878,928521.0,0.00013333333333333334,1
0.878,930185.0,0.0005333333333333334,1
0.878,931842.0,0.0005333333333333334,1
0.878,928547.0,0.00013333333333333334,1
0.878,931861.0,0.0002666666666666667,1
0.878,928570.0,0.00013333333333333334,1
0.878,931846.0,0.0006666666666666666,1
0.878,928548.0,0.00013333333333333334,1
0.878,930135.0,0.0006666666666666666,1
0.878,931843.0,0.0004,1
0.878,928513.0,0.00013333333333333334,1
0.878,930117.0,0.0004,1
0.878,931820.0,0.0005333333333333334,1
0.878,928502.0,0.00013333333333333334,1
0.878,931780.0,0.0004,1
0.878,930157.0,0.0005333333333333334,1
0.878,931796.0,0.0004,1
0.878,928399.0,0.0002666666666666667,1
0.878,53.0,0.0005333333333333334,1
0.878,931793.0,0.0008,1
0.878,928388.0,0.00013333333333333334,1
0.878,930184.0,0.0004,1
0.878,931817.0,0.0005333333333333334,1
0.878,928373.0,0.00013333333333333334,1
0.878,55.0,0.0006666666666666666,1
0.878,930234.0,0.0002666666666666667,1
0.878,928390.0,0.00013333333333333334,1
0.878,930249.0,0.0005333333333333334,1
0.878,931831.0,0.0004,1
0.878,928376.0,0.00013333333333333334,1
0.878,930254.0,0.0005333333333333334,1
0.878,928384.0,0.00013333333333333334,1
0.878,928420.0,0.00013333333333333334,1
0.878,928439.0,0.00013333333333333334,1
0.878,931895.0,0.0004,1
0.878,928510.0,0.00013333333333333334,1
0.878,930366.0,0.0006666666666666666,1
0.878,930362.0,0.0004,1
0.878,931921.0,0.0005333333333333334,1
0.878,928512.0,0.00013333333333333334,1
0.878,931936.0,0.0002666666666666667,1
0.878,928583.0,0.00013333333333333334,1
0.878,931975.0,0.0002666666666666667,1
0.878,928594.0,0.00013333333333333334,1
0.878,931997.0,0.0002666666666666667,1
0.878,928598.0,0.00013333333333333334,1
0.878,930415.0,0.0009333333333333333,1
0.878,931999.0,0.0004,1
0.878,928636.0,0.0002666666666666667,1
0.878,930440.0,0.0004,1
